,endTime,artistName,trackName,msPlayed,count,artist_id,genres,artist_popularity,followers,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2021-10-26 23:02,Daniel Caesar,Transform (feat. Charlotte Day Wilson),277984,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,1jQfgl9WRle7D8a3GXLwaD,0.498,0.292,5.0,-10.656,1.0,0.031,0.511,1.9e-05,0.256,0.348,68.963,280587.0,4.0
1,2021-10-28 00:36,Nia Sultana,Coconut Water,25836,1,1L8An7RfJbMW7zBy2fE0Tz,"['alternative r&b', 'chill r&b', 'indie r&b']",42.0,18048.0,54I1dC6Ux5I4h7U44DmjgK,0.724,0.432,11.0,-9.945,1.0,0.203,0.0876,3.22e-05,0.0828,0.696,84.992,180706.0,4.0
2,2021-10-28 00:36,Nia Sultana,Positions,146823,1,1L8An7RfJbMW7zBy2fE0Tz,"['alternative r&b', 'chill r&b', 'indie r&b']",42.0,18048.0,4rnriM1hFyeRrdRQSZd9uA,0.639,0.535,1.0,-7.714,1.0,0.0596,0.489,0.00126,0.109,0.321,84.975,146824.0,4.0
3,2021-10-28 00:40,Wizkid,Essence (feat. Tems),234590,1,3tVQdUvClmAT7URs9V3rsp,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",76.0,2822455.0,5FG7Tl93LdH117jEKYl3Cm,0.849,0.707,0.0,-6.002,1.0,0.113,0.0266,8.58e-06,0.618,0.602,104.027,248040.0,4.0
4,2021-10-28 00:42,Nija,Finesse,129850,1,7f9KxQWD88MZrSY6jc0zoW,"['alternative r&b', 'indie r&b', 'pop r&b', 'r&b']",48.0,30018.0,7ifz6wYLdZ1ujxzXSnBTvd,0.795,0.486,5.0,-8.364,1.0,0.0475,0.134,2.58e-05,0.26,0.351,132.045,173760.0,4.0
5,2021-10-28 00:45,Femme It Forward,What You Deserve,175702,1,3rw1MKkbLTZw46AqC7gRpH,"['alternative r&b', 'indie r&b']",36.0,11543.0,1y5G5QFWuUmEF7O2CSck9v,0.619,0.453,10.0,-10.195,0.0,0.0597,0.667,0.000403,0.103,0.336,166.062,175702.0,4.0
6,2021-10-28 01:02,Bathe,Sundress,3100,1,3BBN1P1JNw0sSdYEdBkOZK,"['alternative r&b', 'chill r&b', 'experimental r&b', 'indie r&b']",40.0,9131.0,2PVIOPgiTf6w6RlEJxQdkg,0.651,0.628,9.0,-7.969,0.0,0.0329,0.508,0.0602,0.303,0.373,131.984,199187.0,4.0
7,2021-10-28 01:02,Tone Stith,Do I Ever (feat. Chris Brown),166817,1,756t7CBmWLNYsshVtS6P44,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b', 'trap soul']",52.0,161798.0,4rvzmiYWfzfQ3tnXEt1KQv,0.453,0.461,1.0,-6.387,1.0,0.0533,0.0319,0.0,0.142,0.414,98.172,190056.0,4.0
8,2021-10-28 01:04,Sonder,Nobody But You,165440,1,2ICR2m4hOBPhaYiZB3rnLW,['r&b'],66.0,462278.0,6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7.0,-11.314,1.0,0.0366,0.742,0.0,0.359,0.364,83.872,213214.0,4.0
9,2021-10-28 01:27,Adele,Easy On Me,120624,1,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']",84.0,43475084.0,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0
10,2021-10-28 01:59,Adele,Easy On Me,224342,1,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']",84.0,43475084.0,0gplL1WMoJ6iYaPgMCL0gX,0.604,0.366,5.0,-7.519,1.0,0.0282,0.578,0.0,0.133,0.13,141.981,224695.0,4.0
11,2021-10-28 02:03,Giveon,Heartbreak Anniversary,198062,1,4fxd5Ee7UefO4CUXgwJ7IP,"['pop', 'r&b']",79.0,2573945.0,3FAJ6O0NOHQV8Mc5Ri6ENp,0.449,0.465,0.0,-8.964,1.0,0.0791,0.524,1.02e-06,0.303,0.543,89.087,198371.0,3.0
12,2021-10-28 02:07,Adele,All I Ask,271559,1,4dpARuHxo51G3z768sgnrY,"['british soul', 'pop', 'pop soul', 'uk pop']",84.0,43475084.0,05TOt5Vz4StdjMpEdFPlvB,0.591,0.28,4.0,-5.494,1.0,0.0283,0.889,0.0,0.124,0.348,141.916,271800.0,4.0
13,2021-10-28 02:10,Jeremy Zucker,this is how you fall in love,174307,1,3gIRvgZssIb9aiirIg0nI3,"['electropop', 'pop']",72.0,2052379.0,1aEsTgCsv8nOjEgyEoRCpS,0.441,0.202,7.0,-12.499,1.0,0.0381,0.732,2.6e-05,0.126,0.269,77.971,174587.0,4.0
14,2021-10-28 02:16,Ariana Grande,Almost Is Never Enough,327562,1,66CXWjxzNUsdJxJ2JdwvnR,"['dance pop', 'pop']",87.0,84485641.0,442j8VxaB60dWf9cBFuX5w,0.324,0.327,2.0,-7.494,1.0,0.0409,0.825,0.0,0.101,0.334,81.328,327773.0,4.0
15,2021-10-28 02:19,Madison Beer,Reckless,203062,1,2kRfqPViCqYdSGhYSM9R0Q,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",72.0,5490199.0,5ajjAnNRh8bxFvaVHzpPjh,0.386,0.426,3.0,-6.642,1.0,0.0363,0.807,0.0,0.14,0.261,180.104,203385.0,3.0
16,2021-10-28 02:22,Clinton Kane,I GUESS I'M IN LOVE,203811,1,7okSU80WTrn4LXlyXYbX3P,"['alt z', 'gen z singer-songwriter', 'pop', 'uk pop']",67.0,776371.0,1is8gU4RVcN4J8xItxWoOY,0.422,0.34,0.0,-6.577,1.0,0.0351,0.877,1.77e-05,0.149,0.223,77.213,204094.0,4.0
17,2021-10-28 02:26,Mimi Webb,Dumb Love,205812,1,3GxKJzJK4LpsYGXQrw77wz,"['alt z', 'dance pop', 'gen z singer-songwriter', 'pop', 'post-teen pop', 'uk pop']",66.0,253734.0,2Ms8MDDtYBw7M3K5F3EqPX,0.569,0.422,0.0,-5.856,1.0,0.0302,0.0296,0.0,0.0613,0.175,76.96,207068.0,4.0
18,2021-10-28 02:48,Celeste,Strange,162648,1,49HlOY4gkHqsYG9GCuhkcc,['british soul'],60.0,377041.0,7sq2z9oX2S0CvgTqCZ0ko4,0.286,0.0847,2.0,-9.883,1.0,0.0397,0.934,6.94e-06,0.121,0.112,70.743,255987.0,4.0
19,2021-10-28 16:18,Daniel Caesar,Freudian,538300,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,4nESnAOALHmxg8UFCCtXhO,0.355,0.298,8.0,-12.277,1.0,0.0581,0.31,0.00266,0.185,0.0714,115.823,602297.0,3.0
20,2021-10-28 16:19,Daniel Caesar,Take Me Away (feat. Syd),6670,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,3E895HtTn6lB40SA0l9EkL,0.395,0.409,6.0,-8.58,1.0,0.056,0.708,1.62e-05,0.0982,0.193,74.088,226116.0,4.0
21,2021-10-28 16:22,Daniel Caesar,Hold Me Down,231267,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,1Mza2sr6tPhy6jjI3HB9fW,0.463,0.427,8.0,-9.799,0.0,0.0549,0.628,0.000565,0.0911,0.231,116.059,231268.0,4.0
22,2021-10-28 16:23,Daniel Caesar,Neu Roses (Transgressor's Song),19192,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,3SPfACAarZmNEF45erapCY,0.543,0.327,0.0,-12.749,1.0,0.0625,0.933,1.22e-06,0.685,0.291,68.974,181908.0,4.0
23,2021-10-28 16:23,Daniel Caesar,Neu Roses (Transgressor's Song),9250,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,3SPfACAarZmNEF45erapCY,0.543,0.327,0.0,-12.749,1.0,0.0625,0.933,1.22e-06,0.685,0.291,68.974,181908.0,4.0
24,2021-10-28 16:23,Daniel Caesar,We Find Love,1070,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,1TPLsNVlofwX1txcE9gZZF,0.51,0.363,5.0,-8.635,1.0,0.0304,0.853,0.0,0.109,0.426,78.0,254919.0,4.0
25,2021-10-28 16:23,Daniel Caesar,Loose,920,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,59acp1OhcvxwVBwQJBYKuX,0.198,0.162,1.0,-15.815,1.0,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523.0,1.0
26,2021-10-28 16:23,Daniel Caesar,Loose,2220,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,59acp1OhcvxwVBwQJBYKuX,0.198,0.162,1.0,-15.815,1.0,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523.0,1.0
27,2021-10-28 16:23,Daniel Caesar,Blessed,820,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,0KyzXQhY2yzcb1FYCHkZc2,0.448,0.263,11.0,-11.98,1.0,0.0373,0.824,1.91e-06,0.106,0.451,109.889,241371.0,1.0
28,2021-10-28 16:27,Daniel Caesar,Take Me Away (feat. Syd),226116,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,3E895HtTn6lB40SA0l9EkL,0.395,0.409,6.0,-8.58,1.0,0.056,0.708,1.62e-05,0.0982,0.193,74.088,226116.0,4.0
29,2021-10-28 16:31,Daniel Caesar,Transform (feat. Charlotte Day Wilson),280586,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,1jQfgl9WRle7D8a3GXLwaD,0.498,0.292,5.0,-10.656,1.0,0.031,0.511,1.9e-05,0.256,0.348,68.963,280587.0,4.0
30,2021-10-28 16:32,Daniel Caesar,Freudian,5326,1,20wkVLutqVOYrc0kxFs7rA,"['canadian contemporary r&b', 'pop', 'r&b']",76.0,3551511.0,4nESnAOALHmxg8UFCCtXhO,0.355,0.298,8.0,-12.277,1.0,0.0581,0.31,0.00266,0.185,0.0714,115.823,602297.0,3.0
31,2021-10-28 16:33,Snoh Aalegra,Whoa,560,1,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",64.0,880718.0,38EhHqsV5NX9JrC2D2qXNI,0.509,0.514,10.0,-11.283,1.0,0.123,0.121,0.00144,0.104,0.476,188.019,199179.0,4.0
32,2021-10-28 16:33,SiR,You Can't Save Me,111160,1,3QTDHixorJelOLxoxcjqGx,"['alternative r&b', 'hip hop', 'indie soul', 'la pop', 'r&b', 'rap']",63.0,743481.0,5LKzqs734Xs528hqK8bGS1,0.622,0.584,0.0,-7.891,1.0,0.122,0.0628,0.000152,0.119,0.545,158.276,174947.0,4.0
33,2021-10-28 16:37,Vince Staples,"Yo Love - From ""Queen & Slim: The Soundtrack""",32155,1,68kEuyFKyqrdQQLLsmiatm,"['conscious hip hop', 'escape room', 'hip hop', 'rap', 'underground hip hop']",67.0,1657925.0,3Vj8RQkFwOmDvUrwu6MtQZ,0.703,0.573,0.0,-9.032,1.0,0.0724,0.565,3.13e-06,0.0987,0.491,147.038,143830.0,4.0
34,2021-10-28 16:37,rum.gold,Waiting For (feat. Jamila Woods),200214,1,4mErKO4g29SXtBwj4S80aB,"['alternative r&b', 'chill r&b', 'indie r&b']",44.0,42414.0,02nZeTbm2dRHisH6qsUM5E,0.738,0.379,2.0,-11.644,0.0,0.084,0.201,1.1e-05,0.0806,0.598,122.042,200215.0,4.0
35,2021-10-28 16:51,Lucky Daye,Buying Time,174740,1,5Vuvs6Py2JRU7WiFDVsI7J,"['indie r&b', 'pop', 'r&b']",67.0,457374.0,3Yt0liwMgB3I0xv3FQBDzI,0.765,0.437,5.0,-8.994,0.0,0.0372,0.732,0.00331,0.167,0.667,117.99,236949.0,4.0
37,2021-10-28 16:58,Chiiild,Awake,226733,1,2YqJwmohaNjg9lg51flSax,['indie r&b'],47.0,66786.0,5XMtZsNkezcv695DQSZo0L,0.519,0.58,0.0,-7.439,0.0,0.0439,0.33,0.0575,0.113,0.692,83.978,226733.0,4.0
38,2021-10-28 16:59,Snoh Aalegra,Fool For You,28258,1,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",64.0,880718.0,0GGSPe4DC0qkKyFb9Erao5,0.592,0.287,2.0,-11.496,1.0,0.0632,0.832,0.000128,0.104,0.238,149.746,194303.0,3.0
39,2021-10-28 17:03,Lianne La Havas,Please Don't Make Me Cry - Jordan Rakei Remix,262727,1,2RP4pPHTXlQpDnO9LvR7Yt,"['alternative r&b', 'british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",57.0,849860.0,3fku32mH3zk91khNJcmZDR,0.582,0.539,3.0,-6.841,0.0,0.0574,0.174,0.000411,0.247,0.453,148.033,262727.0,4.0
40,2021-10-28 17:06,Masego,Queen Tings,188053,1,3ycxRkcZ67ALN3GQJ57Vig,[],67.0,1055714.0,5tkR9JkBj3Ueeo8W4k8IZD,0.818,0.461,6.0,-6.475,0.0,0.292,0.598,0.000135,0.108,0.532,88.006,188053.0,4.0
41,2021-10-28 17:07,JoJo,Think About You,3330,1,5xuNBZoM7z1Vv8IQ6uM0p6,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",61.0,2207886.0,22yvOsqxSG6ba2Q5JpuKUP,0.698,0.441,8.0,-7.579,1.0,0.161,0.268,4.39e-06,0.105,0.247,93.086,228693.0,4.0
42,2021-10-28 17:07,Moo Latte,Movement,22339,1,3gNjxcKLkMfZYKlLxn0O9F,['lo-fi beats'],40.0,8251.0,4PkqYfR5Z1So9tWexu6uhz,0.528,0.613,8.0,-9.61,0.0,0.116,0.354,4.58e-06,0.0608,0.395,87.786,190909.0,4.0
43,2021-10-28 17:09,Shanté,Party On Mars,156870,1,01LFHYk6xpMMbpzH8Gzoju,[],26.0,1398.0,71Z9IsCkGbbMmVMatELPXa,0.74,0.336,0.0,-7.824,1.0,0.104,0.845,5.26e-06,0.522,0.13,98.996,178200.0,4.0
44,2021-10-28 17:10,Terrace Martin,From My Heart and My Soul (feat. Phoelix),37480,1,7MNEVabc4cs19CbzAFZmXz,"['alternative r&b', 'indie soul']",55.0,129213.0,3Czw867MbvBiyEd1QCvjmq,0.696,0.538,11.0,-6.808,0.0,0.0904,0.117,0.157,0.108,0.615,93.07,150496.0,4.0
46,2021-10-28 18:33,Zen Boba,Talk to Yuh,2500,1,4MhSwhQrXXAlIAIq6OCX0m,[],14.0,391.0,6fwV7mBG3K6eAmSfPmNtK6,0.753,0.641,2.0,-6.164,1.0,0.0295,0.0595,0.0,0.136,0.474,110.022,211091.0,4.0
47,2021-10-28 18:33,Adi Oasis,Mystic Lover,10320,1,5RRfTrwXUGYiBB0DMV4hyh,"['alternative r&b', 'indie r&b', 'indie soul', 'neo soul']",47.0,43676.0,1HxXVcsrUrclgHA5TeEWZx,0.592,0.586,0.0,-6.274,0.0,0.085,0.623,0.157,0.148,0.683,160.017,235622.0,4.0
48,2021-10-28 18:33,Kamaal Williams,Hold On,88790,1,01mXk9IDlVczWwZvVHAiIS,"['indie jazz', 'indie soul', 'uk contemporary jazz']",36.0,75618.0,2zrAQ3iczs6gMTR50WbV54,0.303,0.243,11.0,-15.443,1.0,0.0407,0.963,0.154,0.103,0.146,102.519,200597.0,3.0
49,2021-10-28 18:33,Brittany Howard,Stay High - Childish Gambino Version,3500,1,4XquDVA8pkg5Lx91No1JxB,"['black americana', 'modern blues rock', 'neo soul']",48.0,190385.0,6LmNmPxViPRou1YAvyg1OS,0.839,0.655,9.0,-5.793,1.0,0.049,0.161,0.00026,0.153,0.754,123.004,218400.0,3.0
50,2021-10-28 18:37,Bill Withers,Can We Pretend,229573,1,1ThoqLcyIYvZn7iWbj8fsj,"['funk', 'quiet storm', 'soul']",70.0,1386997.0,0S5ZoKKZD3bllkvhEoPimZ,0.596,0.313,9.0,-13.487,1.0,0.044,0.853,0.201,0.0601,0.489,82.067,229573.0,4.0
51,2021-10-28 18:41,ASTU,Motion,235161,1,7im6YMNQQpdI06Yn764gAi,[],23.0,3850.0,3r2INrvNewmW7nsmJtuiJG,0.436,0.464,5.0,-8.43,0.0,0.113,0.117,0.00135,0.124,0.0397,185.749,235161.0,4.0
53,2021-10-28 18:50,Simpson,Cherry Ice Cream Sundae,128210,1,0uaV2JpwdbHof3chjM8sow,[],31.0,7765.0,1ks76w6liDAzIA1KZfoFQA,0.537,0.585,6.0,-7.982,1.0,0.0311,0.223,0.00126,0.107,0.648,89.984,192360.0,4.0
54,2021-10-28 18:53,Jean Deaux,Belly,129600,1,4JqpJeNOhP6bAkolNMLwFg,"['alternative r&b', 'escape room', 'high vibe', 'indie r&b', 'indie soul', 'r&b', 'viral rap']",54.0,127421.0,67kizZOz5RZgM1mAoiLXVw,0.707,0.771,4.0,-9.675,1.0,0.144,0.234,3.26e-06,0.358,0.69,75.058,129600.0,4.0
55,2021-10-28 18:56,Andra Day,Phone Dies (feat. Refi Sings),235789,1,1c4rxrxy8eDLvMVL1DTiBe,"['neo soul', 'r&b']",55.0,379554.0,1I00qI4bQZyKSQ5G5AnKcv,0.734,0.679,1.0,-8.873,1.0,0.082,0.0774,0.00432,0.177,0.53,113.729,235789.0,4.0
56,2021-10-28 19:00,Steve Lacy,N Side,224444,1,57vWImR43h4CaDao012Ofp,['afrofuturism'],84.0,2406633.0,12ILYlOEfWL8ei0BEgFJn0,0.838,0.535,11.0,-6.303,0.0,0.0432,0.0714,0.000302,0.208,0.894,119.946,224444.0,4.0
57,2021-10-28 19:03,Terrace Martin,Love You Bad (feat. Phoelix),168203,1,7MNEVabc4cs19CbzAFZmXz,"['alternative r&b', 'indie soul']",55.0,129213.0,1BkK2fQUGALz7AaOSo7Swh,0.775,0.767,6.0,-6.545,0.0,0.1,0.0201,0.18,0.171,0.646,89.553,168203.0,4.0
58,2021-10-28 19:06,Jacob Collier,All I Need (with Mahalia & Ty Dolla $ign),200763,1,0QWrMNukfcVOmgEU0FEDyD,['uk alternative pop'],58.0,575167.0,164VgxTozx99XCinCB9ITR,0.494,0.492,1.0,-6.46,1.0,0.311,0.407,0.0,0.133,0.887,82.991,245200.0,4.0
59,2021-10-28 19:07,D-Nice,No Plans for Love (with Ne-Yo & Kent Jones),11410,1,4MbFOE7rR1KpTjHTw1gjWH,"['bronx hip hop', 'east coast hip hop', 'hip hop', 'hip house', 'old school hip hop']",40.0,80662.0,5f2CDk3D2XX8XyL6kViwZI,0.803,0.889,4.0,-3.698,0.0,0.0797,0.129,0.00785,0.0374,0.671,109.992,204229.0,4.0
60,2021-10-28 19:11,Giveon,Like I Want You,260776,1,4fxd5Ee7UefO4CUXgwJ7IP,"['pop', 'r&b']",79.0,2573945.0,6qBFSepqLCuh5tehehc1bd,0.678,0.355,10.0,-7.757,0.0,0.0627,0.759,7.06e-05,0.114,0.438,119.772,260776.0,3.0
61,2021-10-28 19:22,Robert Glasper,Shine [Feat. D Smoke + Tiffany Gouché],387210,1,5cM1PvItlR21WUyBnsdMcn,"['alternative r&b', 'contemporary jazz', 'indie jazz', 'indie soul', 'modern jazz piano', 'neo soul']",60.0,365870.0,2mHenqaNpcU7q3JP4V4Oee,0.666,0.675,8.0,-5.007,1.0,0.165,0.143,0.0,0.107,0.546,89.867,387211.0,4.0
62,2021-10-28 19:22,Theo Croker,Every Part of Me (feat. Ari Lennox),24693,1,7iUF39q93Xixo33E6IvNYm,"['indie jazz', 'jazz brass', 'jazz trumpet']",35.0,25294.0,3fo5i7RCEyLycp8dsn7Pa1,0.408,0.632,1.0,-10.009,0.0,0.0462,0.19,0.0465,0.11,0.147,126.562,190160.0,4.0
63,2021-10-28 19:25,H.E.R.,Hold On,203214,1,3Y7RZ31TRPVadSFVy1o8os,"['dance pop', 'pop', 'r&b', 'rap', 'urban contemporary']",74.0,5655784.0,2zrAQ3iczs6gMTR50WbV54,0.303,0.243,11.0,-15.443,1.0,0.0407,0.963,0.154,0.103,0.146,102.519,200597.0,3.0
64,2021-10-28 19:27,vAn,MilkShake & FriES - Demo,113255,1,31zEC5Veeh3aoNFfiv1poC,[],24.0,299.0,5T5uxgC1lWESmsXFHlXbIs,0.684,0.323,8.0,-17.135,0.0,0.0626,0.625,0.0267,0.0836,0.687,89.943,170667.0,4.0
65,2021-10-28 19:31,Jorja Smith,Addicted,204174,1,1CoZyIx7UvdxT5c8UkMzHd,"['pop', 'r&b', 'uk contemporary r&b', 'uk pop']",70.0,2896026.0,778x5bolqJeICcrtSBNrko,0.453,0.507,2.0,-10.098,1.0,0.0519,0.241,0.0107,0.16,0.153,134.023,204175.0,4.0
66,2021-10-28 19:34,RIMON,Feed Me,200235,1,4DtUsfaVQBhypuwYmobdSm,"['alternative r&b', 'chill r&b', 'dutch r&b', 'indie r&b', 'indie soul']",45.0,119317.0,4JyAJvr8cW8vxTHKPwOOzp,0.551,0.552,4.0,-6.888,0.0,0.11,0.0755,0.000353,0.372,0.168,78.451,284331.0,4.0
67,2021-10-28 19:37,Davie,Butterflies,180000,1,3LtkIxt8EHLpuXMOpFYZ06,[],29.0,8524.0,5TtScuQyPfQcuMZLTPMoj8,0.591,0.72,11.0,-5.561,0.0,0.144,0.367,0.000799,0.244,0.674,139.976,180000.0,4.0
68,2021-10-28 19:56,Selah Sue,Hurray,13640,1,5Oc4knEQaid8K7AFqO5lHu,"['belgian pop', 'neo soul']",52.0,439344.0,4pa46ELAejI7w1mkeKI4Hu,0.652,0.838,9.0,-3.138,1.0,0.185,0.0255,0.0,0.0656,0.683,84.838,227347.0,4.0
69,2021-10-28 20:03,rum.gold,Waiting For (feat. Jamila Woods),200214,1,4mErKO4g29SXtBwj4S80aB,"['alternative r&b', 'chill r&b', 'indie r&b']",44.0,42414.0,02nZeTbm2dRHisH6qsUM5E,0.738,0.379,2.0,-11.644,0.0,0.084,0.201,1.1e-05,0.0806,0.598,122.042,200215.0,4.0
70,2021-10-28 20:04,Snoh Aalegra,Whoa,48295,1,1A9o3Ljt67pFZ89YtPPL5X,"['alternative r&b', 'neo soul', 'r&b', 'scandinavian r&b', 'swedish soul']",64.0,880718.0,38EhHqsV5NX9JrC2D2qXNI,0.509,0.514,10.0,-11.283,1.0,0.123,0.121,0.00144,0.104,0.476,188.019,199179.0,4.0
71,2021-10-28 20:47,rum.gold,Waiting For (feat. Jamila Woods),190560,1,4mErKO4g29SXtBwj4S80aB,"['alternative r&b', 'chill r&b', 'indie r&b']",44.0,42414.0,02nZeTbm2dRHisH6qsUM5E,0.738,0.379,2.0,-11.644,0.0,0.084,0.201,1.1e-05,0.0806,0.598,122.042,200215.0,4.0
72,2021-10-28 20:49,Jazmine Sullivan,Bodies - Intro,121640,1,7gSjFKpVmDgC2MMsnN8CYq,"['alternative r&b', 'dance pop', 'hip pop', 'neo soul', 'pop', 'pop r&b', 'r&b', 'rap', 'urban contemporary']",63.0,1802674.0,2Itnx6zp6Ztkex5JnRcy3U,0.381,0.474,4.0,-4.231,1.0,0.0903,0.845,0.0,0.11,0.161,205.967,121640.0,3.0
73,2021-10-28 20:53,Asiahn,My World,191946,1,1mKtlPrXjWK6oIdk9cSOjs,"['alternative r&b', 'chill r&b', 'indie r&b', 'pop r&b', 'r&b']",44.0,201261.0,5wXQFi7alwkKVf7PdYb3Co,0.536,0.533,11.0,-7.54,1.0,0.0474,0.354,0.000275,0.277,0.139,78.019,191947.0,4.0
74,2021-10-28 20:56,Chelan,PATTERNS,224050,1,1YStA4FlOw971K0uC8nRnH,[],34.0,4073.0,6CMYCujHKYkgEqjTSOzYTa,0.566,0.378,7.0,-12.745,1.0,0.456,0.75,0.0,0.129,0.328,49.931,224051.0,4.0
75,2021-10-28 21:00,Jay Isaiah,Stole My Love,211034,1,0oMty0VPLJbB8WAQ8otDAs,['canadian contemporary r&b'],36.0,3163.0,1ex37MbvUY3yBvwsh8yZVl,0.777,0.472,0.0,-10.24,1.0,0.0418,0.566,0.0,0.105,0.429,116.059,211034.0,4.0
76,2021-10-28 21:02,Liv.e,Bout It,102558,1,0YCL71Clky5els6NireSBP,"['alternative r&b', 'experimental hip hop', 'indie r&b', 'indie soul']",45.0,41030.0,4otz99vDZEYwE8DBPk8EW7,0.512,0.606,9.0,-8.441,1.0,0.0783,0.25,0.155,0.172,0.343,99.912,230400.0,3.0
77,2021-10-28 21:05,Lani Rose,Overreacting,212044,1,7bdI7Q9ffxcej6cfVUktvb,"['chill pop', 'chill r&b', 'indie r&b']",37.0,11723.0,1uhmq7gvmcyfeC2vd96Ns7,0.73,0.322,4.0,-12.428,0.0,0.0439,0.579,4.1e-05,0.438,0.266,73.019,212045.0,4.0
78,2021-10-28 21:09,Bathe,Kimmi,206035,1,3BBN1P1JNw0sSdYEdBkOZK,"['alternative r&b', 'chill r&b', 'experimental r&b', 'indie r&b']",40.0,9131.0,4PICq5Ndi0cEWsyRAEWED6,0.724,0.523,0.0,-7.063,1.0,0.0572,0.0012,0.0161,0.122,0.568,90.994,274286.0,4.0
79,2021-10-28 21:09,SAULT,Masterpiece,13160,1,1uRxRKC7d9zwYGSRflTKDR,"['alternative r&b', 'indie soul', 'pop soul']",56.0,262953.0,07qj9w93jk1eA2TGAd6kxj,0.752,0.45,7.0,-5.2,1.0,0.0755,0.65,0.269,0.0925,0.836,76.49,344681.0,4.0
80,2021-10-28 21:13,emawk,Later,270708,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
81,2021-10-28 21:18,emawk,Later,270708,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
82,2021-10-28 21:22,emawk,Later,270708,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
83,2021-10-28 21:27,emawk,Later,270708,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
84,2021-10-28 21:31,emawk,Later,270708,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
85,2021-10-28 21:34,emawk,Later,169076,1,2zAshenjqDlcL4pudfySBY,"['chill r&b', 'indie r&b']",46.0,42243.0,0MuaRi77N4gPEfVkuooxqS,0.455,0.247,1.0,-10.842,1.0,0.0662,0.814,0.133,0.0872,0.177,62.171,270709.0,4.0
